Heating;Cooling
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
531.7636055;0
531.7636055;0
487.4499716;0
398.8227039;0
354.5090702;0
354.5090702;0
332.3522534;0
310.1954364;0
310.1954364;0
310.1954364;0
354.5090702;0
398.8227039;0
443.1363378;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
404.7537426;0
404.7537426;0
371.0242641;0
303.565307;0
269.8358285;0
269.8358285;0
252.9710891;0
236.1063498;0
236.1063498;0
236.1063498;0
269.8358285;0
303.565307;0
337.2947855;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
242.4411155;0
242.4411155;0
222.2376893;0
181.8308366;0
161.6274104;0
161.6274104;0
151.5256971;0
141.423984;0
141.423984;0
141.423984;0
161.6274104;0
181.8308366;0
202.0342629;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
97.5532571;0
97.5532571;0
89.42381906;0
73.16494286;0
65.03550476;0
65.03550476;0
60.97078571;0
56.90606666;0
56.90606666;0
56.90606666;0
65.03550476;0
73.16494286;0
81.29438096;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
97.5532571;0
97.5532571;0
89.42381906;0
73.16494286;0
65.03550476;0
65.03550476;0
60.97078571;0
56.90606666;0
56.90606666;0
56.90606666;0
65.03550476;0
73.16494286;0
81.29438096;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
97.5532571;0
97.5532571;0
89.42381906;0
73.16494286;0
65.03550476;0
65.03550476;0
60.97078571;0
56.90606666;0
56.90606666;0
56.90606666;0
65.03550476;0
73.16494286;0
81.29438096;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
97.5532571;0
97.5532571;0
89.42381906;0
73.16494286;0
65.03550476;0
65.03550476;0
60.97078571;0
56.90606666;0
56.90606666;0
56.90606666;0
65.03550476;0
73.16494286;0
81.29438096;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
97.5532571;0
97.5532571;0
89.42381906;0
73.16494286;0
65.03550476;0
65.03550476;0
60.97078571;0
56.90606666;0
56.90606666;0
56.90606666;0
65.03550476;0
73.16494286;0
81.29438096;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
97.5532571;0
97.5532571;0
89.42381906;0
73.16494286;0
65.03550476;0
