Heating;Cooling
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
212.4626277;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
160.7059899;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
93.98674858;0
